dissertation_id,aha_dissertation_id,scholar_id,aha_scholar_id,role
50797,58100,4034,17462,chair
50798,58101,3806,16803,chair
50802,58105,2656,11726,chair
50803,58106,5082,20202,chair
50804,58107,7914,39706,chair
50805,58108,14476,69268,chair
50809,58112,30248,137195,chair
50813,58116,3411,15817,chair
50816,58119,28779,132529,chair
50817,58120,9821,47991,chair
50818,58121,6200,23022,chair
50820,58123,13612,65095,chair
50821,58125,11824,57205,chair
50822,58126,12923,61928,chair
50824,58128,3226,15342,chair
50825,58129,32195,142052,chair
50826,58130,11464,55127,chair
50827,58131,8330,41351,chair
50828,58132,6820,32993,chair
50829,58133,25301,120203,chair
50830,58134,20956,102103,chair
50831,58135,7907,39697,chair
50834,58138,4876,19658,chair
50837,58141,15669,75611,chair
50839,58143,27276,126950,chair
50841,58145,6479,31652,chair
50843,58147,16080,77268,chair
50845,58150,1574,8782,chair
50847,58152,10299,49844,chair
50848,58153,30738,137785,chair
50852,58157,20220,98727,chair
50858,58163,29661,136151,chair
50867,58172,27337,127218,chair
50869,58174,4308,18128,chair
50870,58175,28465,132074,chair
50870,58175,18525,87393,reader
50874,58180,257,2524,chair
50874,58180,11788,57084,reader
50879,58185,22413,111647,chair
50882,58188,9951,48476,chair
50883,58189,365,5514,chair
50887,58194,27542,128342,chair
50889,58196,900,7028,chair
50891,58198,12497,60440,chair
50894,58201,9885,48260,chair
50895,58202,372,5539,chair
50896,58203,21830,107296,chair
50897,58204,18398,86571,chair
50898,58205,12329,59656,chair
50900,58207,1847,9514,chair
50901,58208,6930,33466,chair
50902,58209,5969,22461,chair
50903,58210,14638,70302,chair
50906,58213,20198,98660,chair
50909,58216,9334,45029,chair
50913,58221,2566,11482,chair
50914,58222,20371,99066,chair
50915,58223,24051,117225,chair
50917,58225,11468,55141,chair
50920,58228,8360,41463,chair
50921,58229,13778,65784,chair
50921,58229,7865,39569,reader
50922,58230,9932,48395,chair
50925,58233,30761,137818,chair
50933,58242,12171,58809,chair
50934,58243,14859,71549,chair
50937,58246,265,2541,chair
50940,58249,28924,132884,chair
50941,58250,4441,18474,chair
50944,58253,21924,108413,chair
50946,58255,2436,11155,chair
50947,58256,372,5539,chair
50948,58257,27276,126950,chair
50953,58262,27279,126953,chair
50954,58263,20801,101334,chair
50955,58264,14136,67797,chair
50956,58265,2736,11951,chair
50956,58265,2448,11185,reader
50957,58266,24633,118711,chair
50959,58268,22149,110183,chair
50960,58269,5376,20987,chair
50962,58271,417,5692,chair
50963,58272,30062,136900,chair
50965,58274,30285,137252,chair
50969,58278,30214,137144,chair
50973,58282,23302,115495,chair
50975,58285,27119,126366,chair
50985,58295,30171,137086,chair
50986,58296,1195,7843,chair
50986,58296,6817,32982,reader
50987,58297,4309,18129,chair
50988,58298,9122,44336,chair
50990,58300,7832,39481,chair
50990,58300,1133,7664,reader
50991,58301,1622,8896,chair
50993,58303,24948,119563,chair
50995,58305,8139,40462,chair
50996,58306,8304,41271,chair
50999,58309,4003,17369,chair
51003,58313,5098,20264,chair
51007,58317,16270,77914,chair
51009,58319,28723,132427,chair
51010,58320,27276,126950,chair
51013,58323,7077,34604,chair
51018,58328,27236,126822,chair
51019,58329,29657,136146,chair
51020,58330,4189,17849,chair
51021,58331,32937,143639,chair
51021,58331,32435,142744,reader
51022,58332,3249,15379,chair
51023,58333,31540,139447,chair
51024,58334,29673,136166,chair
51026,58336,11332,54429,chair
51027,58337,4512,18680,chair
51032,58342,6200,23022,chair
51033,58343,22304,111095,chair
51034,58344,7028,33970,chair
51040,58351,2566,11482,chair
51050,58361,27287,126965,chair
51053,58364,9334,45029,chair
51055,58366,4496,18634,chair
51057,58368,17092,81504,chair
51062,58374,11204,53955,chair
51068,58381,28477,132116,chair
51070,58383,9094,44277,chair
51071,58384,1847,9514,chair
51073,58386,30372,137348,chair
51074,58387,21791,106907,chair
51075,58388,59058,179369,chair
51077,58390,5130,20360,chair
51083,58396,25194,120027,chair
51083,58396,16080,77268,reader
51084,58397,27273,126947,chair
51087,58400,13252,63774,chair
51089,58402,17676,84204,chair
51090,58403,30248,137195,chair
51091,58404,2161,10427,chair
51092,58405,20740,101134,chair
51094,58407,4154,17758,chair
51095,58408,3117,12935,chair
51098,58411,5294,20793,chair
51102,58415,22395,111605,chair
51102,58415,22004,109106,reader
51103,58416,27688,128998,chair
51108,58421,1862,9562,chair
51109,58422,3969,17281,chair
51113,58426,15860,76534,chair
51114,58427,29665,136155,chair
51115,58428,786,6714,chair
51116,58429,13337,64089,chair
51118,58431,30230,137161,chair
51119,58432,30384,137362,chair
51120,58433,2909,12378,chair
51128,58441,25074,119771,chair
51129,58442,25076,119775,chair
51132,58445,4035,17465,chair
51133,58446,24361,117975,chair
51134,58447,25077,119776,chair
51135,58448,25200,120038,chair
51137,58450,16094,77303,chair
51137,58450,19452,92256,reader
51139,58452,3399,15783,chair
51140,58453,4584,18879,chair
51142,58455,19831,94675,chair
51145,58458,2161,10427,chair
51147,58460,4556,18797,chair
51151,58464,6650,32309,chair
51153,58466,24874,119438,chair
51164,58477,29665,136155,chair
51165,58478,21214,103135,chair
51170,58483,4035,17465,chair
51172,58485,30489,137479,chair
51177,58490,16167,77526,chair
51182,58495,27542,128342,chair
51183,58496,12801,61470,chair
51184,58497,11213,53973,chair
51186,58499,27015,126193,chair
51194,58507,1701,9110,chair
51196,58509,2181,10493,chair
51197,58510,5676,21717,chair
51200,58513,25307,120213,chair
51201,58514,27820,129639,chair
51209,58523,26103,122049,chair
51211,58525,13454,64450,chair
51212,58526,16787,80304,chair
51212,58526,7300,36632,reader
51213,58527,30525,137527,chair
51214,58528,30625,137636,chair
51216,58530,23916,117038,chair
51217,58531,2189,10512,chair
51218,58532,25300,120202,chair
51219,58533,20674,100777,chair
51220,58534,30629,137640,chair
51222,58536,25393,120385,chair
51229,58544,16145,77451,chair
51230,58545,3476,15964,chair
51234,58549,8945,43739,chair
51238,58553,2331,10857,chair
51239,58554,30229,137160,chair
51242,58557,3636,16381,chair
51242,58557,4062,17541,reader
51246,58561,4086,17588,chair
51246,58561,5950,22408,reader
51248,58563,30569,137574,chair
51252,58567,28777,132527,chair
51255,58570,4928,19792,chair
51256,58571,30776,137850,chair
51257,58572,29648,136135,chair
51258,58573,6200,23022,chair
51263,58578,3880,17039,chair
51269,58585,3117,12935,chair
51271,58587,29736,136292,chair
51272,58588,25263,120135,chair
51278,58594,25164,119987,chair
51280,58596,13685,65388,chair
51294,58610,3179,15236,chair
51297,58613,11813,57136,chair
51300,58616,30704,137745,chair
51301,58617,3969,17281,chair
51302,58618,1996,9982,chair
51306,58622,30228,137159,chair
51310,58627,425,5706,chair
51311,58628,4282,18080,chair
51312,58629,24134,117475,chair
51314,58631,28621,132283,chair
51315,58632,770,6667,chair
51316,58633,18953,89506,chair
51317,58634,7795,39304,chair
51317,58634,652,6356,reader
51318,58635,20503,99956,chair
51320,58637,18930,89423,chair
51322,58639,21005,102350,chair
51327,58644,27106,126348,chair
51328,58645,30500,137491,chair
51329,58646,29663,136153,chair
51332,58649,1744,9224,chair
51333,58651,4606,18930,chair
51336,58654,4309,18129,chair
51337,58655,5859,22171,chair
51339,58657,3131,12972,chair
51340,58658,2401,11054,chair
51344,58662,9784,47796,chair
51346,58664,2994,12604,chair
51350,58668,13273,63834,chair
51351,58669,2312,10821,chair
51352,58670,22590,112496,chair
51361,58680,25235,120089,chair
51363,58684,6591,32094,chair
51364,58686,810,6780,chair
51365,58687,9891,48281,chair
51368,58690,9454,45813,chair
51369,58691,925,7099,chair
51371,58693,29657,136146,chair
51376,58699,8138,40461,chair
51379,58702,1481,8536,chair
51380,58703,28791,132545,chair
51381,58704,19257,91126,chair
51382,58706,3605,16301,chair
51384,58708,4941,19815,chair
51387,58711,2595,11559,chair
51388,58712,26099,122045,chair
51391,58716,2781,12059,chair
51395,58721,4280,18078,chair
51395,58721,2520,11356,reader
51397,58723,12214,58918,chair
51407,58733,30058,136896,chair
51409,58735,16885,80780,chair
51411,58737,19262,91138,chair
51413,58739,7017,33896,chair
51415,58741,11129,53582,chair
51416,58742,23692,116490,chair
51418,58744,976,7239,chair
51419,58745,11858,57304,chair
51423,58749,30227,137158,chair
51424,58750,1411,8367,chair
51426,58752,9767,47755,chair
51436,58762,425,5706,chair
51437,58763,814,6793,chair
51438,58764,2226,10593,chair
51442,58768,28763,132512,chair
51443,58769,1351,8222,chair
51443,58769,15370,73679,reader
51445,58771,1025,7351,chair
51446,58772,16409,78423,chair
51447,58773,737,6584,chair
51458,58784,30063,136903,chair
51459,58785,28786,132540,chair
51461,58788,9099,44288,chair
51461,58788,1305,8103,reader
51463,58790,28763,132512,chair
51464,58791,9492,46437,chair
51466,58793,29735,136290,chair
51467,58794,1847,9514,chair
51468,58795,26080,121978,chair
51471,58798,373,5541,chair
51472,58799,3249,15379,chair
51473,58800,19455,92263,chair
51477,58804,23150,115241,chair
51481,58808,30233,137164,chair
51486,58813,7913,39703,chair
51493,58821,28101,131108,chair
51494,58822,6322,31072,chair
51495,58823,6027,22600,chair
51500,58829,13380,64231,chair
51502,58831,6444,31509,chair
51503,58832,3399,15783,chair
51508,58837,4245,17997,chair
51510,58839,28768,132517,chair
51511,58840,1532,8691,chair
51516,58845,1165,7755,chair
51517,58846,1908,9690,chair
51518,58847,24063,117242,chair
51525,58854,27124,126372,chair
51527,58856,24543,118527,chair
51529,58858,9841,48055,chair
51531,58860,9492,46437,chair
51533,58862,30726,137768,chair
51537,58866,1734,9199,chair
51538,58867,7501,38130,chair
51539,58868,30734,137779,chair
51541,58870,11844,57270,chair
51544,58873,11178,53857,chair
51548,58877,30280,137229,chair
51550,58879,18929,89422,chair
51553,58882,22395,111605,chair
51554,58883,30069,136909,chair
51556,58885,5378,20991,chair
51558,58887,7563,38458,chair
51560,58889,3809,16810,chair
51561,58890,22938,114762,chair
51562,58891,10098,49175,chair
51564,58893,28384,131964,chair
51567,58896,1025,7351,chair
51568,58897,11653,56379,chair
51571,58900,1800,9388,chair
51575,58905,7771,39237,chair
51579,58909,3131,12972,chair
51581,58911,2181,10493,chair
51582,58912,9070,44193,chair
51583,58913,3938,17204,chair
51585,58915,27337,127218,chair
51587,58917,32937,143639,chair
51588,58918,23103,115157,chair
51590,58920,879,6970,chair
51592,58922,29675,136168,chair
51596,58926,18435,86727,chair
51597,58927,25273,120150,chair
51601,58931,6229,23111,chair
51601,58931,5378,20991,reader
51604,58934,11416,54920,chair
51607,58937,6735,32634,chair
51609,58939,1130,7660,chair
51610,58940,23920,117042,chair
51611,58941,17276,82395,chair
51613,58943,13253,63776,chair
51623,58953,23026,114894,chair
51624,58954,486,5869,chair
51625,58955,23302,115495,chair
51626,58956,23070,115087,chair
51627,58957,6636,32250,chair
51627,58957,1075,7511,reader
51629,58959,10137,49296,chair
51630,58960,326,5430,chair
51630,58960,828,6825,reader
51635,58965,17732,84384,chair
51636,58966,450,5755,chair
51638,58968,24739,118985,chair
51644,58974,3930,17185,chair
51644,58974,5381,20998,reader
51647,58977,4876,19658,chair
51648,58978,2429,11133,chair
51649,58979,25195,120028,chair
51653,58983,23300,115492,chair
51654,58984,5685,21738,chair
51657,58987,7601,38670,chair
51658,58988,4847,19577,chair
51661,58991,23117,115177,chair
51661,58991,8441,41719,reader
51662,58992,1671,9018,chair
51665,58995,17599,83978,chair
51668,58998,30560,137564,chair
51672,59002,1429,8410,chair
51674,59004,27025,126207,chair
51675,59005,13415,64314,chair
51677,59007,20365,99053,chair
51677,59007,23543,116052,reader
51680,59010,5130,20360,chair
51685,59015,5521,21365,chair
51686,59016,28790,132544,chair
51691,59021,29673,136166,chair
51694,59024,3051,12756,chair
51696,59026,2793,12091,chair
51697,59027,17353,82752,chair
51697,59027,5947,22403,reader
51698,59028,28763,132512,chair
51701,59031,23304,115497,chair
51705,59035,10943,52900,chair
51706,59037,30280,137229,chair
51707,59038,23782,116738,chair
51708,59039,9506,46479,chair
51709,59040,17846,84787,chair
51709,59040,5579,21499,reader
51711,59042,29578,136023,chair
51712,59043,17846,84787,chair
51713,59044,6549,31941,chair
51716,59047,3904,17112,chair
51718,59049,3411,15817,chair
51719,59050,27288,126966,chair
51721,59052,17795,84607,chair
51727,59058,3446,15897,chair
51729,59060,24272,117818,chair
51732,59064,30605,137614,chair
51733,59065,30360,137336,chair
51733,59065,30361,137337,reader
51734,59066,32917,143590,chair
51735,59067,23936,117062,chair
51737,59069,27123,126371,chair
51739,59071,1711,9141,chair
51743,59075,19850,94754,chair
51744,59076,10372,50125,chair
51745,59077,2591,11553,chair
51746,59078,1603,8852,chair
51748,59080,22399,111614,chair
51750,59082,25307,120213,chair
51751,59083,26881,125995,chair
51754,59086,4602,18922,chair
51759,59091,30572,137577,chair
51760,59092,27187,126733,chair
51760,59092,117,1946,reader
51766,59098,506,5921,chair
51767,59100,12498,60441,chair
51768,59101,8017,40009,chair
51769,59102,2154,10413,chair
51772,59105,28788,132542,chair
51778,59112,20220,98727,chair
51778,59112,23104,115159,reader
51781,59115,288,5333,chair
51784,59118,911,7062,chair
51785,59119,899,7027,chair
51786,59120,27279,126953,chair
51793,59128,16164,77517,chair
51797,59132,25918,121505,chair
51799,59134,25240,120098,chair
51800,59135,30530,137532,chair
51802,59137,30240,137171,chair
51804,59139,4941,19815,chair
51806,59141,24444,118228,chair
51807,59142,21614,105301,chair
51808,59143,6492,31723,chair
51814,59149,30244,137191,chair
51815,59150,27276,126950,chair
51824,59159,22275,110932,chair
51825,59160,29666,136156,chair
51826,59161,29578,136023,chair
51827,59162,21005,102350,chair
51828,59163,12991,62271,chair
51828,59163,23180,115288,reader
51829,59164,4850,19586,chair
51830,59165,26212,122576,chair
51831,59166,20552,100196,chair
51833,59168,28527,132170,chair
51835,59170,24349,117954,chair
51837,59172,13234,63696,chair
51844,59179,28656,132341,chair
51846,59181,24360,117974,chair
51847,59182,29671,136162,chair
51848,59183,29756,136313,chair
51849,59184,23930,117055,chair
51857,59192,2278,10724,chair
51857,59192,24365,117980,reader
51858,59193,11972,57768,chair
51867,59202,25200,120038,chair
51869,59204,25272,120149,chair
51877,59212,27276,126950,chair
51878,59213,32194,142051,chair
51881,59216,27025,126207,chair
51881,59216,27012,126190,reader
51883,59218,27572,128499,chair
51888,59223,6447,31512,chair
51889,59224,23936,117062,chair
51893,59228,12630,60833,chair
51894,59229,20547,100186,chair
51895,59230,18953,89506,chair
51903,59238,5217,20593,chair
51904,59239,3155,13057,chair
51905,59240,21186,103070,chair
51906,59241,9122,44336,chair
51907,59243,41327,153694,chair
51910,59246,27276,126950,chair
51914,59250,5696,21763,chair
51917,59253,32195,142052,chair
51919,59255,9693,47380,chair
51921,59257,27012,126190,chair
51922,59258,3969,17281,chair
51925,59261,4866,19636,chair
51928,59264,3253,15397,chair
51929,59265,23916,117038,chair
51930,59266,3741,16621,chair
51933,59269,3051,12756,chair
51936,59272,32184,142041,chair
51938,59274,23449,115857,chair
51941,59277,28771,132520,chair
51944,59280,7141,36068,chair
51948,59284,6636,32250,chair
51950,59286,3937,17199,chair
51951,59287,1847,9514,chair
51952,59288,944,7162,chair
51955,59292,28488,132128,chair
51957,59294,2607,11593,chair
51959,59296,18334,86250,chair
51960,59297,1566,8753,chair
51964,59301,4292,18099,chair
51965,59302,26075,121966,chair
51966,59303,9695,47385,chair
51969,59306,16451,78730,chair
51970,59307,1025,7351,chair
51972,59309,1606,8857,chair
51973,59310,17074,81430,chair
51976,59313,899,7027,chair
51979,59316,30449,137434,chair
51981,59318,5355,20944,chair
51982,59319,5419,21097,chair
51983,59320,27052,126245,chair
51988,59326,4698,19153,chair
51989,59327,25099,119840,chair
51990,59328,1246,7950,chair
51992,59330,19010,89744,chair
51994,59332,26351,123329,chair
51994,59332,8188,40748,reader
51996,59334,3355,15681,chair
51998,59336,24253,117761,chair
52000,59338,3806,16803,chair
52001,59339,22149,110183,chair
52003,59341,30557,137560,chair
52005,59343,747,6618,chair
52010,59348,14681,70494,chair
52015,59354,15986,76932,chair
52019,59358,1121,7633,chair
52022,59361,21157,103021,chair
52026,59365,19052,89938,chair
52029,59368,20779,101307,chair
52034,59373,12148,58733,chair
52035,59374,648,6348,chair
52037,59376,13778,65784,chair
52039,59378,4003,17369,chair
52040,59379,5656,21674,chair
52042,59381,23423,115822,chair
52044,59383,24925,119526,chair
52045,59384,13479,64546,chair
52047,59387,8022,40029,chair
52048,59388,29661,136151,chair
52049,59389,4175,17810,chair
52051,59391,3941,17217,chair
52055,59395,22429,111721,chair
52056,59396,12109,58495,chair
52058,59398,30570,137575,chair
52059,59399,9891,48281,chair
52062,59402,30320,137289,chair
52063,59403,4917,19748,chair
52064,59404,27276,126950,chair
52065,59405,30392,137371,chair
52066,59406,28781,132531,chair
52067,59407,290,5335,chair
52068,59408,30767,137831,chair
52069,59409,9148,44401,chair
52070,59410,4297,18108,chair
52071,59411,4071,17560,chair
52073,59413,1025,7351,chair
52077,59418,16344,78208,chair
52077,59418,290,5335,reader
52080,59421,1133,7664,chair
52081,59422,25300,120202,chair
52082,59423,18185,85776,chair
52086,59427,10225,49602,chair
52089,59430,8099,40289,chair
52091,59432,10943,52900,chair
52093,59434,6212,23075,chair
52094,59435,29759,136316,chair
52095,59436,657,6366,chair
52097,59438,17831,84738,chair
52101,59442,8204,40823,chair
52102,59443,1075,7511,chair
52102,59443,7300,36632,reader
52105,59446,441,5737,chair
52108,59449,5376,20987,chair
52110,59451,9091,44270,chair
52111,59452,3468,15947,chair
52112,59453,2793,12091,chair
52121,59462,18771,88691,chair
52121,59462,9564,46718,reader
52122,59463,3837,16894,chair
52124,59465,20347,99032,chair
52125,59466,191,2247,chair
52126,59467,1133,7664,chair
52126,59467,485,5868,reader
52128,59469,1674,9033,chair
52131,59472,14686,70515,chair
52131,59472,1862,9562,reader
52132,59473,25075,119772,chair
52133,59474,3669,16443,chair
52134,59475,18121,85604,chair
52139,59480,23941,117067,chair
52140,59481,9205,44585,chair
52146,59487,26870,125979,chair
52146,59487,6784,32882,reader
52147,59488,30704,137745,chair
52148,59489,20109,97797,chair
52148,59489,21068,102689,reader
52151,59492,11706,56597,chair
52153,59494,23826,116807,chair
52154,59495,1177,7788,chair
52157,59498,3132,12974,chair
52158,59499,1761,9273,chair
52164,59505,26100,122046,chair
52165,59506,3228,15344,chair
52166,59507,27336,127217,chair
52167,59508,4446,18484,chair
52168,59509,27106,126348,chair
52169,59511,30241,137188,chair
52170,59512,29081,133360,chair
52174,59516,8328,41348,chair
52176,59518,12643,60859,chair
52178,59520,28773,132522,chair
52181,59523,30370,137346,chair
52181,59523,30371,137347,reader
52182,59524,23927,117051,chair
52183,59525,4847,19577,chair
52183,59525,4942,19823,reader
52184,59526,24926,119528,chair
52187,59529,23103,115157,chair
52188,59530,6058,22684,chair
52192,59534,30225,137156,chair
52193,59535,30268,137216,chair
52194,59536,22979,114822,chair
52195,59537,23917,117039,chair
52197,59539,30527,137529,chair
52198,59540,30248,137195,chair
52199,59541,2854,12251,chair
52200,59542,9433,45532,chair
52204,59546,23299,115491,chair
52205,59547,3979,17302,chair
52210,59552,90,1875,chair
52213,59555,1532,8691,chair
52215,59557,22016,109228,chair
52216,59558,1503,8589,chair
52220,59562,3275,15456,chair
52221,59563,1336,8185,chair
52222,59564,6650,32309,chair
52222,59564,6628,32221,reader
52223,59565,8005,39982,chair
52224,59566,30427,137409,chair
52227,59569,7423,37407,chair
52229,59571,28770,132519,chair
52235,59577,122,1963,chair
52241,59584,29538,135969,chair
52242,59585,14511,69433,chair
52244,59587,18650,87963,chair
52245,59588,18730,88470,chair
52246,59589,23229,115375,chair
52248,59591,27336,127217,chair
52250,59593,5905,22290,chair
52251,59594,22149,110183,chair
52252,59595,4967,19888,chair
52253,59596,5011,20019,chair
52254,59597,5969,22461,chair
52256,59599,17384,82922,chair
52260,59603,16202,77657,chair
52264,59607,676,6416,chair
52265,59608,30694,137723,chair
52266,59609,30224,137155,chair
52267,59610,10137,49296,chair
52269,59612,30659,137675,chair
52270,59613,5218,20594,chair
52271,59614,2181,10493,chair
52273,59616,6016,22568,chair
52275,59618,373,5541,chair
52276,59619,1429,8410,chair
52278,59621,27336,127217,chair
52284,59627,9164,44447,chair
52285,59628,1058,7444,chair
52286,59629,36438,148447,chair
52293,59636,25107,119864,chair
52296,59639,5682,21733,chair
52298,59641,8415,41635,chair
52299,59642,7609,38685,chair
52299,59642,22447,111770,reader
52300,59643,17970,85163,chair
52302,59645,3936,17195,chair
52304,59647,24983,119608,chair
52304,59647,30818,137915,reader
52307,59650,15453,74236,chair
52307,59650,1632,8925,reader
52308,59651,20801,101334,chair
52309,59652,1121,7633,chair
52313,59657,45157,157812,chair
52314,59658,9511,46489,chair
52318,59663,17433,83280,chair
52319,59664,20847,101450,chair
52325,59671,29746,136302,chair
52327,59673,441,5737,chair
52328,59674,3830,16877,chair
52330,59676,5376,20987,chair
52333,59679,5789,21994,chair
52342,59688,30744,137793,chair
52346,59693,1583,8806,chair
52349,59696,17178,81889,chair
52350,59697,5072,20167,chair
52351,59698,23419,115818,chair
52352,59700,8030,40048,chair
52363,59711,1603,8852,chair
52364,59714,5859,22171,chair
52364,59714,18774,88696,reader
52366,59716,19896,94963,chair
52367,59717,3148,13032,chair
52368,59718,20836,101405,chair
52373,59723,23103,115157,chair
52374,59724,2321,10840,chair
52375,59725,23894,116994,chair
52378,59728,8528,41987,chair
52380,59730,30237,137168,chair
52382,59732,5837,22115,chair
52384,59734,29657,136146,chair
52388,59738,1511,8628,chair
52391,59741,1025,7351,chair
52393,59743,30782,137857,chair
52400,59750,21636,105333,chair
52400,59750,27282,126956,reader
52402,59752,4720,19199,chair
52407,59758,4061,17540,chair
52409,59760,5065,20153,chair
52412,59763,15781,76075,chair
52413,59764,506,5921,chair
52416,59767,1861,9561,chair
52417,59768,30441,137426,chair
52418,59769,24925,119526,chair
52423,59774,4209,17912,chair
52427,59778,9602,46903,chair
52430,59781,1725,9179,chair
52435,59786,25195,120028,chair
52436,59787,3423,15842,chair
52437,59788,311,5391,chair
52440,59791,12123,58574,chair
52441,59792,25301,120203,chair
52442,59793,24253,117761,chair
52445,59796,28423,132011,chair
52446,59797,18657,88026,chair
52447,59798,16553,79328,chair
52448,59799,28539,132182,chair
52452,59803,20198,98660,chair
52453,59804,20198,98660,chair
52455,59806,8958,43830,chair
52456,59807,10809,52239,chair
52458,59809,3716,16553,chair
52458,59809,26214,122584,reader
52460,59811,10196,49507,chair
52461,59812,7307,36671,chair
52462,59813,27579,128507,chair
52465,59816,3380,15733,chair
52473,59825,10892,52743,chair
52477,59829,668,6390,chair
52478,59830,41327,153694,chair
52479,59831,30230,137161,chair
52481,59833,25004,119651,chair
52483,59835,4257,18018,chair
52485,59837,15072,72367,chair
52486,59838,24363,117977,chair
52487,59839,30059,136897,chair
52488,59840,326,5430,chair
52488,59840,9824,47999,reader
52490,59843,23421,115820,chair
52492,59845,29667,136157,chair
52494,59847,20790,101320,chair
52496,59849,27291,126969,chair
52498,59851,1513,8633,chair
52499,59852,3924,17174,chair
52503,59856,7938,39776,chair
52504,59857,54751,168073,chair
52505,59858,24117,117455,chair
52508,59861,9968,48520,chair
52509,59862,22962,114798,chair
52510,59863,14968,71971,chair
52513,59866,29657,136146,chair
52520,59873,15493,74391,chair
52525,59878,4850,19586,chair
52530,59883,13337,64089,chair
52531,59884,6132,22842,chair
52532,59885,4309,18129,chair
52533,59886,9334,45029,chair
52536,59889,28419,132005,chair
52538,59891,21264,103372,chair
52540,59893,28763,132512,chair
52542,59895,20664,100731,chair
52543,59896,3789,16744,chair
52544,59897,6763,32786,chair
52549,59902,2830,12183,chair
52550,59903,4635,18997,chair
52551,59904,30248,137195,chair
52552,59905,30503,137494,chair
52553,59906,8448,41768,chair
52555,59908,27070,126273,chair
52557,59910,30066,136906,chair
52560,59913,29733,136288,chair
52561,59914,17830,84735,chair
52562,59915,19350,91711,chair
52564,59917,27087,126296,chair
52569,59923,5268,20713,chair
52570,59924,4280,18078,chair
52574,59928,2746,11975,chair
52576,59930,2249,10640,chair
52576,59930,10673,51715,reader
52583,59937,20302,98963,chair
52584,59938,25137,119937,chair
52592,59946,22149,110183,chair
52597,59951,7335,36881,chair
52599,59953,4282,18080,chair
52600,59954,25300,120202,chair
52603,59957,13199,63477,chair
52605,59959,5217,20593,chair
52606,59960,7832,39481,chair
52608,59962,16329,78173,chair
52610,59964,25194,120027,chair
52612,59967,13991,66989,chair
52616,59971,4338,18214,chair
52628,59983,6987,33746,chair
52629,59984,30518,137520,chair
52630,59985,26462,123900,chair
52631,59986,6730,32619,chair
52632,59987,16646,79800,chair
52633,59988,1133,7664,chair
52638,59993,5686,21740,chair
52640,59995,30250,137197,chair
52642,59997,1276,8023,chair
52643,59998,23536,116043,chair
52647,60002,27234,126818,chair
52648,60003,11568,55849,chair
52649,60004,13989,66981,chair
52650,60005,8167,40584,chair
52650,60005,15370,73679,reader
52652,60007,3434,15869,chair
52655,60010,4765,19322,chair
52657,60012,3225,15336,chair
52659,60015,4092,17603,chair
52668,60025,25397,120389,chair
52670,60027,15762,75995,chair
52670,60027,30796,137890,reader
52671,60028,30613,137623,chair
52674,60031,12329,59656,chair
52675,60032,23966,117103,chair
52681,60038,14869,71584,chair
52683,60040,24841,119228,chair
52683,60040,10639,51540,reader
52686,60043,7393,37240,chair
52688,60045,26942,126093,chair
52689,60046,434,5727,chair
52694,60051,3113,12929,chair
52697,60054,1532,8691,chair
52698,60055,8275,41131,chair
52699,60056,6361,31206,chair
52702,60059,13365,64183,chair
52705,60062,12214,58918,chair
52707,60064,513,5932,chair
52708,60065,9638,47054,chair
52709,60066,850,6890,chair
52711,60068,137,2022,chair
52712,60069,2983,12576,chair
52715,60072,7954,39797,chair
52717,60074,1836,9475,chair
52718,60075,24418,118186,chair
52720,60077,30576,137582,chair
52724,60081,24913,119509,chair
52726,60083,2909,12378,chair
52727,60084,5695,21760,chair
52731,60089,6388,31308,chair
52734,60092,6492,31723,chair
52735,60093,19473,92362,chair
52738,60096,11706,56597,chair
52740,60098,7209,36301,chair
52741,60099,21180,103063,chair
52742,60100,30517,137519,chair
52749,60107,373,5541,chair
52752,60110,27575,128502,chair
52753,60111,23695,116493,chair
52755,60113,28460,132069,chair
52755,60113,9898,48300,reader
52756,60114,19859,94789,chair
52757,60115,27232,126815,chair
52759,60117,4422,18439,chair
52763,60121,8828,43125,chair
52764,60122,21158,103022,chair
52768,60126,4882,19672,chair
52772,60130,27008,126186,chair
52772,60130,27031,126213,reader
52773,60131,10742,51972,chair
52775,60133,4336,18205,chair
52777,60135,28340,131838,chair
52785,60143,18185,85776,chair
52787,60145,7988,39928,chair
52796,60155,11232,54017,chair
52798,60157,23222,115362,chair
52799,60158,7646,38808,chair
52804,60163,566,6080,chair
52805,60164,4788,19392,chair
52807,60166,28300,131778,chair
52807,60166,26988,126154,reader
52808,60167,523,5969,chair
52809,60168,2149,10405,chair
52810,60169,6681,32442,chair
52811,60170,14962,71943,chair
52815,60174,13281,63868,chair
52816,60175,5284,20769,chair
52817,60176,3969,17281,chair
52818,60177,828,6825,chair
52819,60178,27274,126948,chair
52820,60179,4866,19636,chair
52822,60181,7903,39692,chair
52827,60186,10196,49507,chair
52829,60188,26879,125993,chair
52836,60195,2958,12498,chair
52836,60195,30823,137921,reader
52837,60196,6431,31482,chair
52839,60198,25064,119754,chair
52840,60199,30228,137159,chair
52842,60201,11054,53213,chair
52843,60202,9517,46500,chair
52845,60204,2436,11155,chair
52846,60205,10692,51779,chair
52847,60206,24851,119269,chair
52847,60206,30821,137919,reader
52853,60213,30065,136905,chair
52854,60214,2254,10650,chair
52856,60216,976,7239,chair
52857,60217,4682,19119,chair
52861,60221,30245,137192,chair
52862,60222,28477,132116,chair
